#,STATE,STATE ABBREVIATION,DISTRICT,FEC ID#,INCUMBENT.INDICATOR..I.,FIRST NAME,LAST NAME,"LAST NAME, FIRST",TOTAL VOTES,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %,GE RUNOFF,GE RUNOFF %,Notes (See Endnotes Tab)
3081,South Carolina,SC,S,,,,,,Party Votes:,R,294669,,261124,,,,,,
3082,South Carolina,SC,S,S4SC00125,,Inez,Tenenbaum,"Tenenbaum, Inez",,D,126720,75.52%,,,704384,44.10%,,,
3083,South Carolina,SC,S,S4SC00182,,"Ben, Jr.",Frasier,"Frasier, Ben, Jr.",,D,41070,24.48%,,,,,,,
3084,South Carolina,SC,S,,,,,,Party Votes:,D,167790,,,,,,,,
3085,South Carolina,SC,S,S4SC00190,,Patrick,Tyndall,"Tyndall, Patrick",,CON,,,,,13464,0.84%,,,
3086,South Carolina,SC,S,S4SC00216,,Rebekah E.,Sutherland,"Sutherland, Rebekah E.",,LBT,,,,,10678,0.67%,,,
3087,South Carolina,SC,S,S4SC00224,,Tee,Ferguson,"Ferguson, Tee",,UC,,,,,5859,0.37%,,,
3088,South Carolina,SC,S,S4SC00208,,Efia,Nwangaza,"Nwangaza, Efia",,,,,,Combined Parties:,4383,0.27%,,,
3089,South Carolina,SC,S,S4SC00208,,Efia,Nwangaza,"Nwangaza, Efia",,GRN,,,,,4245,0.27%,,,
3090,South Carolina,SC,S,S4SC00208,,Efia,Nwangaza,"Nwangaza, Efia",,IDP,,,,,138,0.01%,,,
3091,South Carolina,SC,S,,,,Scattered,Scattered,,W,,,,,1286,0.08%,,,
3092,South Carolina,SC,S,,,,,,Senate Votes:,,462459,,261124,,1597221,,,,
3093,South Carolina,SC,,,,,,,Total State Votes:,,617283,,261124,,3036339,,,,15
3094,South Dakota,SD,0,H2SD00092,(I),Stephanie,Herseth,"Herseth, Stephanie",,D,Unopposed,,,,207837,53.36%,,,
3095,South Dakota,SD,0,H2SD01025,,Larry,Diedrich,"Diedrich, Larry",,R,Unopposed,,,,178823,45.91%,,,
3096,South Dakota,SD,0,H2SD00126,,Terry,Begay,"Begay, Terry",,LBT,,,,,2808,0.72%,,,
3097,South Dakota,SD,0,,,,,,District Votes:,,n/a,,,,389468,,,,
3098,South Dakota,SD,H,,,,,,House Votes:,,n/a,,,,389468,,,,
3099,South Dakota,SD,S,S2SD00068,,John,Thune,"Thune, John",,R,Unopposed,,,,197848,50.58%,,,
3100,South Dakota,SD,S,S6SD00028,(I),Tom,Daschle,"Daschle, Tom",,D,Unopposed,,,,193340,49.42%,,,
3101,South Dakota,SD,S,,,,,,Senate Votes:,,n/a,,,,391188,,,,
3102,South Dakota,SD,,,,,,,Total State Votes:,,n/a,,,,780656,,,,
3103,Tennessee,TN,1,H6TN01180,(I),"William L. ""Bill""",Jenkins,"Jenkins, William L. ""Bill""",,R,32726,89.73%,,,172543,73.88%,,,
3104,Tennessee,TN,1,H4TN01060,,"David R., II",Smith,"Smith, David R., II",,R,3747,10.27%,,,,,,,
3105,Tennessee,TN,1,,,,,,Party Votes:,R,36473,,,,,,,,
3106,Tennessee,TN,1,H4TN01078,,Graham,Leonard,"Leonard, Graham",,D,4834,46.98%,,,56361,24.13%,,,
3107,Tennessee,TN,1,H4TN01086,,"William Malcolm, Jr.",Earp,"Earp, William Malcolm, Jr.",,D,2770,26.92%,,,,,,,
3108,Tennessee,TN,1,H4TN01052,,"Lewis, Jr.",Hopkins,"Hopkins, Lewis, Jr.",,D,2686,26.10%,,,,,,,
3109,Tennessee,TN,1,,,,,,Party Votes:,D,10290,,,,,,,,
3110,Tennessee,TN,1,H4TN01094,,Ralph J.,Ball,"Ball, Ralph J.",,I,,,,,3061,1.31%,,,
3111,Tennessee,TN,1,H4TN01110,,Michael,Peavler,"Peavler, Michael",,I,,,,,1595,0.68%,,,
3112,Tennessee,TN,1,,,,,,District Votes:,,46763,,,,233560,,,,
3113,Tennessee,TN,2,H8TN02069,(I),"John J., Jr.",Duncan,"Duncan, John J., Jr.",,R,41362,91.46%,,,215795,79.07%,,,
3114,Tennessee,TN,2,H4TN02043,,Debbie Jones,Howard,"Howard, Debbie Jones",,R,3861,8.54%,,,,,,,
3115,Tennessee,TN,2,,,,,,Party Votes:,R,45223,,,,,,,,
3116,Tennessee,TN,2,H2TN02047,,John,Greene,"Greene, John",,D,6169,51.61%,,,52155,19.11%,,,
3117,Tennessee,TN,2,H8TN02028,,Robert R. (Bob),Scott,"Scott, Robert R. (Bob)",,D,5783,48.39%,,,,,,,
3118,Tennessee,TN,2,,,,,,Party Votes:,D,11952,,,,,,,,
3119,Tennessee,TN,2,H4TN02050,,Charles E.,Howard,"Howard, Charles E.",,I,,,,,4978,1.82%,,,
3120,Tennessee,TN,2,,,,,,District Votes:,,57175,,,,272928,,,,
3121,Tennessee,TN,3,H2TN03052,(I),Zach,Wamp,"Wamp, Zach",,R,30183,90.05%,,,166154,64.74%,,,
3122,Tennessee,TN,3,H2TN03110,,Timothy A.,Sevier,"Sevier, Timothy A.",,R,3334,9.95%,,,,,,,
3123,Tennessee,TN,3,,,,,,Party Votes:,R,33517,,,,,,,,
3124,Tennessee,TN,3,H8TN03141,,John ,Wolfe,"Wolfe, John ",,D,14766,59.53%,,,84295,32.85%,,,
3125,Tennessee,TN,3,H4TN03140,,Betty F.,Williamson,"Williamson, Betty F.",,D,10037,40.47%,,,,,,,
3126,Tennessee,TN,3,,,,,,Party Votes:,D,24803,,,,,,,,
3127,Tennessee,TN,3,H4TN03157,,June,Griffin,"Griffin, June",,I,,,,,3018,1.18%,,,
3128,Tennessee,TN,3,H4TN03173,,Doug,Vandagriff,"Vandagriff, Doug",,I,,,,,1696,0.66%,,,
3129,Tennessee,TN,3,H4TN03165,,Jean,Howard-Hill,"Howard-Hill, Jean",,I,,,,,1473,0.57%,,,
3130,Tennessee,TN,3,,,,,,District Votes:,,58320,,,,256636,,,,
3131,Tennessee,TN,4,H4TN06051,(I),Lincoln,Davis,"Davis, Lincoln",,D,36462,91.39%,,,138459,54.80%,,,
3132,Tennessee,TN,4,H4TN04106,,Harvey,Howard,"Howard, Harvey",,D,3435,8.61%,,,,,,,
3133,Tennessee,TN,4,,,,,,Party Votes:,D,39897,,,,,,,,
3134,Tennessee,TN,4,H2TN04159,,Janice,Bowling,"Bowling, Janice",,R,19246,86.92%,,,109993,43.54%,,,
3135,Tennessee,TN,4,H4TN04098,,Dale,Harvey,"Harvey, Dale",,R,2431,10.98%,,,,,,,
3136,Tennessee,TN,4,H4TN04114,,Don,Cuva,"Cuva, Don",,R,465,2.10%,,,,,,,
3137,Tennessee,TN,4,,,,,,Party Votes:,R,22142,,,,,,,,
3138,Tennessee,TN,4,H4TN04122,,Ken,Martin,"Martin, Ken",,I,,,,,4194,1.66%,,,
3139,Tennessee,TN,4,,,,,,District Votes:,,62039,,,,252646,,,,
3140,Tennessee,TN,5,H2TN05131,(I),Jim,Cooper,"Cooper, Jim",,D,22396,100.00%,,,168970,69.26%,,,
3141,Tennessee,TN,5,,,,,,Party Votes:,D,22396,,,,,,,,
3142,Tennessee,TN,5,H4TN05079,,Scott,Knapp,"Knapp, Scott",,R,8110,100.00%,,,74978,30.73%,,,
3143,Tennessee,TN,5,,,,,,Party Votes:,R,8110,,,,,,,,
3144,Tennessee,TN,5,,,Thomas F.,Kovach,"Kovach, Thomas F.",,W,,,,,15,0.01%,,,
3145,Tennessee,TN,5,,,,,,District Votes:,,30506,,,,243963,,,,
3146,Tennessee,TN,6,H4TN04015,(I),Bart,Gordon,"Gordon, Bart",,D,28524,93.25%,,,167448,64.24%,,,
3147,Tennessee,TN,6,H4TN06135,,Robert C.,Hall,"Hall, Robert C.",,D,2066,6.75%,,,,,,,
3148,Tennessee,TN,6,,,,,,Party Votes:,D,30590,,,,,,,,
3149,Tennessee,TN,6,H4TN06127,,Nick,Demas,"Demas, Nick",,R,7657,51.52%,,,87523,33.58%,,,
3150,Tennessee,TN,6,H4TN06143,,Elizabeth,Hall,"Hall, Elizabeth",,R,7205,48.48%,,,,,,,
3151,Tennessee,TN,6,,,,,,Party Votes:,R,14862,,,,,,,,
3152,Tennessee,TN,6,H2TN04084,,J. Patrick,Lyons,"Lyons, J. Patrick",,I,,,,,3869,1.48%,,,
3153,Tennessee,TN,6,H4TN06150,,Norman R.,Saliba,"Saliba, Norman R.",,I,,,,,1802,0.69%,,,
3154,Tennessee,TN,6,,,,,,District Votes:,,45452,,,,260642,,,,
3155,Tennessee,TN,7,H2TN06030,(I),Marsha,Blackburn,"Blackburn, Marsha",,R,24233,100.00%,,,232404,100.00%,,,
3156,Tennessee,TN,7,,,,,,Party Votes:,R,24233,,,,,,,,
3157,Tennessee,TN,7,,,,,,District Votes:,,24233,,,,232404,,,,
3158,Tennessee,TN,8,H8TN08033,(I),John,Tanner,"Tanner, John",,D,28427,100.00%,,,173623,74.34%,,,
3159,Tennessee,TN,8,,,,,,Party Votes:,D,28427,,,,,,,,
3160,Tennessee,TN,8,H2TN08077,,James L.,Hart,"Hart, James L.",,R,8227,78.50%,,,59853,25.63%,,,
3161,Tennessee,TN,8,H4TN08040,,Dennis,Bertrand,"Bertrand, Dennis",,W(R)/W,2253,21.50%,,,91,0.04%,,,
3162,Tennessee,TN,8,,,,,,Party Votes:,R,10480,,,,,,,,
3163,Tennessee,TN,8,,,,,,District Votes:,,38907,,,,233567,,,,
3164,Tennessee,TN,9,H6TN09043,(I),"Harold, Jr.",Ford,"Ford, Harold, Jr.",,D,33708,100.00%,,,190648,82.04%,,,
3165,Tennessee,TN,9,,,,,,Party Votes:,D,33708,,,,,,,,
3166,Tennessee,TN,9,H4TN09055,,Ruben M.,Fort,"Fort, Ruben M.",,R,12532,100.00%,,,41578,17.89%,,,
3167,Tennessee,TN,9,,,,,,Party Votes:,R,12532,,,,,,,,
3168,Tennessee,TN,9,,,Jim,Maynard,"Maynard, Jim",,W,,,,,166,0.07%,,,
3169,Tennessee,TN,9,,,,,,District Votes:,,46240,,,,232392,,,,
3170,Tennessee,TN,H,,,,,,House Votes:,,409635,,,,2218738,,,,
3171,Tennessee,TN,,,,,,,Total State Votes:,,409635,,,,2218738,,,,
3172,Texas,TX,1,H4TX04039,,Louis,Gohmert,"Gohmert, Louis",,R,19421,41.73%,16841,57.17%,157068,61.47%,,,
3173,Texas,TX,1,H2TX04058,,John,Graves,"Graves, John",,R,13933,29.94%,12618,42.83%,,,,,
3174,Texas,TX,1,H4TX01068,,Wayne,Christian,"Christian, Wayne",,R,6854,14.73%,,,,,,,
3175,Texas,TX,1,H4TX01050,,Lyle,Thorstenson,"Thorstenson, Lyle",,R,4604,9.89%,,,,,,,
3176,Texas,TX,1,H4TX02074,,Emily,Mathews,"Mathews, Emily",,R,1266,2.72%,,,,,,,
3177,Texas,TX,1,H4TX01076,,Larry,Thorton,"Thorton, Larry",,R,457,0.98%,,,,,,,
3178,Texas,TX,1,,,,,,Party Votes:,R,46535,,29459,,,,,,
3179,Texas,TX,1,H6TX01662,(I),Max,Sandlin,"Sandlin, Max",,D,26400,100.00%,,,96281,37.68%,,,
3180,Texas,TX,1,,,,,,Party Votes:,D,26400,,,,,,,,
3181,Texas,TX,1,H2TX09115,,Dean L.,Tucker,"Tucker, Dean L.",,LBT,*,,,,2158,0.84%,,,
3182,Texas,TX,1,,,,,,District Votes:,,72935,,29459,,255507,,,,
3183,Texas,TX,2,H4TX02108,,Ted,Poe,"Poe, Ted",,R,14932,61.14%,,,139951,55.53%,,,
3184,Texas,TX,2,H4TX02090,,George,Fastuca,"Fastuca, George",,R,3668,15.02%,,,,,,,
3185,Texas,TX,2,H4TX02082,,Clint,Moore,"Moore, Clint",,R,2868,11.74%,,,,,,,
3186,Texas,TX,2,H4TX02116,,Mark,Henry,"Henry, Mark",,R,2423,9.92%,,,,,,,
3187,Texas,TX,2,H4TX02124,,John,Nickell,"Nickell, John",,R,285,1.17%,,,,,,,
3188,Texas,TX,2,H4TX02132,,Andrew J.,Bolton,"Bolton, Andrew J.",,R,246,1.01%,,,,,,,
3189,Texas,TX,2,,,,,,Party Votes:,R,24422,,,,,,,,
3190,Texas,TX,2,H6TX09033,(I),Nick,Lampson,"Lampson, Nick",,D,27284,100.00%,,,108156,42.91%,,,
3191,Texas,TX,2,,,,,,Party Votes:,D,27284,,,,,,,,
3192,Texas,TX,2,H4TX02140,,Sandra Leigh,Saulsbury,"Saulsbury, Sandra Leigh",,LBT,*,,,,3931,1.56%,,,
3193,Texas,TX,2,,,,,,District Votes:,,51706,,,,252038,,,,
3194,Texas,TX,3,H2TX03118,(I),Sam,Johnson,"Johnson, Sam",,R,12429,84.06%,,,180099,85.62%,,,
3195,Texas,TX,3,H4TX03049,,Brian,Ruberts,"Rubarts, Brian",,R,2357,15.94%,,,,,,,
3196,Texas,TX,3,,,,,,Party Votes:,R,14786,,,,,,,,
3197,Texas,TX,3,H4TX03056,,Paul,Jenkins,"Jenkins, Paul",,I,,,,,16966,8.07%,,,
3198,Texas,TX,3,H4TX32014,,James,Vessels,"Vessels, James",,LBT,*,,,,13287,6.32%,,,
3199,Texas,TX,3,,,,,,District Votes:,,14786,,,,210352,,,,
3200,Texas,TX,4,H0TX04037,(I),Ralph,Hall,"Hall, Ralph",,R,22484,77.19%,,,182866,68.25%,,,
3201,Texas,TX,4,H4TX04054,,Mike,Murphy,"Murphy, Mike",,R,3524,12.10%,,,,,,,
3202,Texas,TX,4,H4TX04088,,Mike,Mosher,"Mosher, Mike",,R,3122,10.72%,,,,,,,
3203,Texas,TX,4,,,,,,Party Votes:,R,29130,,,,,,,,
3204,Texas,TX,4,H4TX04096,,Jim,Nickerson,"Nickerson, Jim",,D,24141,65.86%,,,81585,30.45%,,,
3205,Texas,TX,4,H4TX04104,,Jerry D.,"Ashford, Jr.","Ashford, Jerry D., Jr.",,D,12513,34.14%,,,,,,,
3206,Texas,TX,4,,,,,,Party Votes:,D,36654,,,,,,,,
3207,Texas,TX,4,H4TX04112,,Kevin D.,Anderson,"Anderson, Kevin D.",,LBT,*,,,,3491,1.30%,,,
3208,Texas,TX,4,,,,,,District Votes:,,65784,,,,267942,,,,
3209,Texas,TX,5,H2TX05121,(I),Jeb,Hensarling,"Hensarling, Jeb",,R,18756,100.00%,,,148816,64.47%,,,
3210,Texas,TX,5,,,,,,Party Votes:,R,18756,,,,,,,,
3211,Texas,TX,5,H0TX05067,,Bill,Bernstein,"Bernstein, Bill",,D,14012,100.00%,,,75911,32.88%,,,
3212,Texas,TX,5,,,,,,Party Votes:,D,14012,,,,,,,,
3213,Texas,TX,5,H4TX05044,,John,Gonzalez,"Gonzalez, John",,LBT,*,,,,6118,2.65%,,,
3214,Texas,TX,5,,,,,,District Votes:,,32768,,,,230845,,,,
3215,Texas,TX,6,H4TX06117,(I),Joe,Barton,"Barton, Joe",,R,13486,100.00%,,,168767,66.02%,,,
3216,Texas,TX,6,,,,,,Party Votes:,R,13486,,,,,,,,
3217,Texas,TX,6,H4TX06190,,Morris,Meyer,"Meyer, Morris",,D,13564,100.00%,,,83609,32.71%,,,
3218,Texas,TX,6,,,,,,Party Votes:,D,13564,,,,,,,,
3219,Texas,TX,6,H4TX26065,,Stephen,Schrader,"Schrader, Stephen",,LBT,*,,,,3251,1.27%,,,
3220,Texas,TX,6,,,,,,District Votes:,,27050,,,,255627,,,,
3221,Texas,TX,7,H0TX07055,(I),John,Culberson,"Culberson, John",,R,26561,92.21%,,,175440,64.11%,,,
3222,Texas,TX,7,H4TX07032,,Sam,Texas,"Texas, Sam",,R,2245,7.79%,,,,,,,
3223,Texas,TX,7,,,,,,Party Votes:,R,28806,,,,,,,,
3224,Texas,TX,7,H4TX07057,,John,Martinez,"Martinez, John",,D,10372,100.00%,,,91126,33.30%,,,
3225,Texas,TX,7,,,,,,Party Votes:,D,10372,,,,,,,,
3226,Texas,TX,7,H4TX07065,,Paul,Staton,"Staton, Paul",,I,,,,,3713,1.36%,,,
3227,Texas,TX,7,H8TX07066,,Drew,Parks,"Parks, Drew",,LBT,*,,,,3372,1.23%,,,
3228,Texas,TX,7,,,,,,District Votes:,,39178,,,,273651,,,,
3229,Texas,TX,8,H6TX08100,(I),Kevin,Brady,"Brady, Kevin",,R,26445,100.00%,,,179599,68.91%,,,
3230,Texas,TX,8,,,,,,Party Votes:,R,26445,,,,,,,,
3231,Texas,TX,8,H4TX08048,,"James ""Jim""",Wright,"Wright, James ""Jim""",,D,32535,100.00%,,,77324,29.67%,,,
3232,Texas,TX,8,,,,,,Party Votes:,D,32535,,,,,,,,
3233,Texas,TX,8,H2TX29097,,Paul,Hansen,"Hansen, Paul",,LBT,*,,,,3705,1.42%,,,
3234,Texas,TX,8,,,,,,District Votes:,,58980,,,,260628,,,,
3235,Texas,TX,9,H4TX09095,,Al,Green,"Green, Al",,D,18034,66.47%,,,114462,72.19%,,,
3236,Texas,TX,9,H2TX25178,(I),Chris,Bell,"Bell, Chris",,D,8492,31.30%,,,,,,,
3237,Texas,TX,9,H0TX18094,,Beverly A.,Spencer,"Spencer, Beverly A.",,D,607,2.24%,,,,,,,
3238,Texas,TX,9,,,,,,Party Votes:,D,27133,,,,,,,,
3239,Texas,TX,9,H4TX09087,,Arlette,Molina,"Molina, Arlette",,R,4836,81.03%,,,42132,26.57%,,,
3240,Texas,TX,9,H4TX09103,,A.R.,Hassan,"Hassan, A.R.",,R,1132,18.97%,,,,,,,
3241,Texas,TX,9,,,,,,Party Votes:,R,5968,,,,,,,,
3242,Texas,TX,9,H4TX09111,,Stacey Lynn,Bourland,"Bourland, Stacey Lynn",,LBT,*,,,,1972,1.24%,,,
3243,Texas,TX,9,,,,,,District Votes:,,33101,,,,158566,,,,
3244,Texas,TX,10,H4TX10093,,Michael T.,McCaul,"McCaul, Michael T.",,R,7953,23.91%,15084,63.15%,182113,78.62%,,,
3245,Texas,TX,10,H4TX10085,,Ben,Streusand,"Streusand, Ben",,R,9364,28.15%,8803,36.85%,,,,,
3246,Texas,TX,10,H6TX25070,,John,Devine,"Devine, John",,R,7096,21.34%,,,,,,,
3247,Texas,TX,10,H4TX10101,,Dave,Phillips,"Phillips, Dave",,R,4460,13.41%,,,,,,,
3248,Texas,TX,10,H6TX10072,,Teresa,Doggett Taylor,"Doggett Taylor, Teresa",,R,1494,4.49%,,,,,,,
3249,Texas,TX,10,H4TX10119,,Pat,Elliott,"Elliott, Pat",,R,1245,3.74%,,,,,,,
3250,Texas,TX,10,H4TX10077,,John,Kelley,"Kelley, John",,R,952,2.86%,,,,,,,
3251,Texas,TX,10,H4TX10143,,Brad,Tashenberg,"Tashenberg, Brad",,R,695,2.09%,,,,,,,
3252,Texas,TX,10,,,,,,Party Votes:,R,33259,,23887,,,,,,
3253,Texas,TX,10,H4TX10168,,Robert,Fritsche,"Fritsche, Robert",,LBT,*,,,,35569,15.36%,,,
3254,Texas,TX,10,H4TX10176,,Lorenzo Adlai,Sadun,"Sadun, Lorenzo Adlai",,W,,,,,13961,6.03%,,,
3255,Texas,TX,10,,,,,,District Votes:,,33259,,23887,,231643,,,,
3256,Texas,TX,11,H4TX19136,,Mike,Conaway,"Conaway, Mike",,R,38792,74.53%,,,177291,76.76%,,,
3257,Texas,TX,11,H4TX17056,,Bill,Lester,"Lester, Bill",,R,13255,25.47%,,,,,,,
3258,Texas,TX,11,,,,,,Party Votes:,R,52047,,,,,,,,
3259,Texas,TX,11,H2TX05170,,Wayne,Raasch,"Raasch, Wayne",,D,13948,100.00%,,,50339,21.79%,,,
3260,Texas,TX,11,,,,,,Party Votes:,D,13948,,,,,,,,
3261,Texas,TX,11,H8TX21125,,Jeffrey,Blunt,"Blunt, Jeffrey",,LBT,*,,,,3347,1.45%,,,
3262,Texas,TX,11,,,,,,District Votes:,,65995,,,,230977,,,,
3263,Texas,TX,12,H6TX12060,(I),Kay,Granger,"Granger, Kay",,R,17964,100.00%,,,173222,72.32%,,,
3264,Texas,TX,12,,,,,,Party Votes:,R,17964,,,,,,,,
3265,Texas,TX,12,H2TX06095,,Felix,Alvarado,"Alvarado, Felix",,D,10452,100.00%,,,66316,27.68%,,,
3266,Texas,TX,12,,,,,,Party Votes:,D,10452,,,,,,,,
3267,Texas,TX,12,,,,,,District Votes:,,28416,,,,239538,,,,
3268,Texas,TX,13,H4TX13014,(I),Mac,Thornberry,"Thornberry, Mac",,R,40801,100.00%,,,189448,92.31%,,,
3269,Texas,TX,13,,,,,,Party Votes:,R,40801,,,,,,,,
3270,Texas,TX,13,H4TX13048,,M.J. (Smitty),Smith,"Smith, M.J. (Smitty)",,LBT,*,,,,15793,7.69%,,,
3271,Texas,TX,13,,,,,,District Votes:,,40801,,,,205241,,,,
3272,Texas,TX,14,H6TX22101,(I),Ron,Paul,"Paul, Ron",,R,21095,100.00%,,,173668,100.00%,,,
3273,Texas,TX,14,,,,,,Party Votes:,R,21095,,,,,,,,
3274,Texas,TX,14,,,,,,District Votes:,,21095,,,,173668,,,,
3275,Texas,TX,15,H6TX15055,(I),Rubén,Hinojosa,"Hinojosa, Rubén",,D,44427,100.00%,,,96089,57.76%,,,
3276,Texas,TX,15,,,,,,Party Votes:,D,44427,,,,,,,,
3277,Texas,TX,15,H4TX15084,,Michael D.,Thramm,"Thramm, Michael D.",,R,3398,37.15%,2830,60.82%,67917,40.83%,,,
3278,Texas,TX,15,H4TX15068,,Alexander,Hamilton,"Hamilton, Alexander",,R,3795,41.49%,1823,39.18%,,,,,
3279,Texas,TX,15,H4TX15076,,Paul B.,Haring,"Haring, Paul B.",,R,1954,21.36%,,,,,,,
3280,Texas,TX,15,,,,,,Party Votes:,R,9147,,4653,,,,,,
3281,Texas,TX,15,H4TX24128,,William R.,Cady,"Cady, William R.",,LBT,*,,,,2352,1.41%,,,
3282,Texas,TX,15,,,,,,District Votes:,,53574,,4653,,166358,,,,
3283,Texas,TX,16,H6TX00115,(I),Silvestre,Reyes,"Reyes, Silvestre",,D,27469,100.00%,,,108577,67.53%,,,
3284,Texas,TX,16,,,,,,Party Votes:,D,27469,,,,,,,,
3285,Texas,TX,16,H4TX16066,,David,Brigham,"Brigham, David",,R,4127,53.23%,,,49972,31.08%,,,
3286,Texas,TX,16,H4TX16033,,Bobby,Ortiz,"Ortiz, Bobby",,R,3626,46.77%,,,,,,,
3287,Texas,TX,16,,,,,,Party Votes:,R,7753,,,,,,,,
3288,Texas,TX,16,H8TX19079,,Brad,Clardy,"Clardy, Brad",,LBT,*,,,,2224,1.38%,,,
3289,Texas,TX,16,,,,,,District Votes:,,35222,,,,160773,,,,
3290,Texas,TX,17,H8TX06035,(I),Chet ,Edwards,"Edwards, Chet ",,D,17754,100.00%,,,125309,51.20%,,,
3291,Texas,TX,17,,,,,,Party Votes:,D,17754,,,,,,,,
3292,Texas,TX,17,H4TX17064,,Arlene,Wohlgemuth,"Wohlgemuth, Arlene",,R,15627,41.26%,16694,54.90%,116049,47.42%,,,
3293,Texas,TX,17,H4TX11018,,Dot,Snyder,"Snyder, Dot",,R,11568,30.54%,13713,45.10%,,,,,
3294,Texas,TX,17,H4TX17072,,Dave,McIntyre,"McIntyre, Dave",,R,10681,28.20%,,,,,,,
3295,Texas,TX,17,,,,,,Party Votes:,R,37876,,30407,,,,,,
3296,Texas,TX,17,H2TX01054,,Clyde L.,Garland,"Garland, Clyde L.",,LBT,*,,,,3390,1.39%,,,
3297,Texas,TX,17,,,,,,District Votes:,,55630,,30407,,244748,,,,
3298,Texas,TX,18,H4TX18054,(I),Sheila Jackson,Lee,"Lee, Sheila Jackson",,D,19565,100.00%,,,136018,88.91%,,,
3299,Texas,TX,18,,,,,,Party Votes:,D,19565,,,,,,,,
3300,Texas,TX,18,H4TX18088,,Tom,Bazán,"Bazán, Tom",,I,,,,,9787,6.40%,,,
3301,Texas,TX,18,H2TX18116,,Brent,Sullivan,"Sullivan, Brent",,LBT,*,,,,7183,4.70%,,,
3302,Texas,TX,18,,,,,,District Votes:,,19565,,,,152988,,,,
3303,Texas,TX,19,H4TX19102,(I),Randy,Neugebauer,"Neugebauer, Randy",,R,24712,100.00%,,,136459,58.44%,,,
3304,Texas,TX,19,,,,,,Party Votes:,R,24712,,,,,,,,
3305,Texas,TX,19,H8TX17081,(I),Charles W.,Stenholm,"Stenholm, Charles W.",,D,16576,100.00%,,,93531,40.05%,,,
3306,Texas,TX,19,,,,,,Party Votes:,D,16576,,,,,,,,
3307,Texas,TX,19,H4TX19235,,Richard,Peterson,"Peterson, Richard",,LBT,*,,,,3524,1.51%,,,
3308,Texas,TX,19,,,,,,District Votes:,,41288,,,,233514,,,,
3309,Texas,TX,20,H8TX20077,(I),Charles A.,Gonzalez,"Gonzalez, Charles A.",,D,16804,100.00%,,,112480,65.47%,,,
3310,Texas,TX,20,,,,,,Party Votes:,D,16804,,,,,,,,
3311,Texas,TX,20,H4TX20027,,Roger,Scott,"Scott, Roger",,R,4832,100.00%,,,54976,32.00%,,,
3312,Texas,TX,20,,,,,,Party Votes:,R,4832,,,,,,,,
3313,Texas,TX,20,H4TX20035,,Jessie,Bouley,"Bouley, Jessie",,LBT,*,,,,2377,1.38%,,,
3314,Texas,TX,20,H8TX28039,,Michael,Idrogo,"Idrogo, Michael",,I,,,,,1971,1.15%,,,
3315,Texas,TX,20,,,,,,District Votes:,,21636,,,,171804,,,,
3316,Texas,TX,21,H6TX21012,(I),Lamar,Smith,"Smith, Lamar",,R,28144,100.00%,,,209774,61.50%,,,
3317,Texas,TX,21,,,,,,Party Votes:,R,28144,,,,,,,,
3318,Texas,TX,21,H4TX21033,,Rhett R.,Smith,"Smith, Rhett R.",,D,26297,100.00%,,,121129,35.51%,,,
3319,Texas,TX,21,,,,,,Party Votes:,D,26297,,,,,,,,
3320,Texas,TX,21,H4TX10150,,Jason,Pratt,"Pratt, Jason",,LBT,*,,,,10216,2.99%,,,
3321,Texas,TX,21,,,,,,District Votes:,,54441,,,,341119,,,,
3322,Texas,TX,22,H4TX22023,(I),Tom,DeLay,"DeLay, Tom",,R,15490,100.00%,,,150386,55.16%,,,
3323,Texas,TX,22,,,,,,Party Votes:,R,15490,,,,,,,,
3324,Texas,TX,22,H4TX22122,,Richard R.,Morrison,"Morrison, Richard R.",,D,7303,71.44%,,,112034,41.10%,,,
3325,Texas,TX,22,H4TX22130,,Erik,Saenz,"Saenz, Erik",,D,2920,28.56%,,,,,,,
3326,Texas,TX,22,,,,,,Party Votes:,D,10223,,,,,,,,
3327,Texas,TX,22,H4TX25133,,Tom,Morrison,"Morrison, Tom",,LBT,*,,,,4886,1.79%,,,
3328,Texas,TX,22,H4TX22155,,Michael,Fjetland,"Fjetland, Michael",,I,,,,,5314,1.95%,,,
3329,Texas,TX,22,,,,,,District Votes:,,25713,,,,272620,,,,
3330,Texas,TX,23,H2TX23058,(I),Henry,Bonilla,"Bonilla, Henry",,R,21299,100.00%,,,170716,69.26%,,,
3331,Texas,TX,23,,,,,,Party Votes:,R,21299,,,,,,,,
3332,Texas,TX,23,H6TX21095,,Joe,Sullivan,"Sullivan, Joe",,D,29061,63.75%,,,72480,29.40%,,,
3333,Texas,TX,23,H4TX23062,,Virgil W.,Yanta,"Yanta, Virgil W.",,D,16523,36.25%,,,,,,,
3334,Texas,TX,23,,,,,,Party Votes:,D,45584,,,,,,,,
3335,Texas,TX,23,H4TX23070,,"Nazirite ""Comrade""",Perez,"Perez, Nazirite ""Comrade""",,LBT,*,,,,3307,1.34%,,,
3336,Texas,TX,23,,,,,,District Votes:,,66883,,,,246503,,,,
3337,Texas,TX,24,H4TX24094,,Kenny,Marchant,"Marchant, Kenny",,R,9073,73.49%,,,154435,63.98%,,,
